Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging
CNG,Village of Oak Park,201 South Blvd,,Oak Park,IL,60302,,,T,2024-03-09,TEMPORARILY UNAVAILABLE (Private - Government only),,,,Q,3600,,,,,,,200-8,41.887059,-87.780595,2023-09-14,33536,2023-09-14 14:01:49 UTC,LG,,,2023-03-09,,MD,,,,US,,,,TEMPORAIREMENT SUSPENDU (Privé - Réservé au gouvernement),,private,GOVERNMENT,,MUNI_GOV,1,,,,,,,,,,,Q,3600,MD,,,,,,,,,false,,MD,
E85,Shell - East Dundee,1097 E Main St,,East Dundee,IL,60118,,847-428-4205,E,,Public - Credit card after hours,5am-12am daily,A Cash D Debit M V Voyager Wright_Exp,,,,,,,,,,200-8,42.088071,-88.244838,2023-09-14,33777,2023-09-14 14:01:49 UTC,P,,,2007-01-01,,,,false,,US,,,,Public - Carte de crédit après les heures d'ouverture,,public,CREDIT_CARD_AFTER_HOURS,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,,,,,,,,,
E85,Midwest Petroleum - ZX,4001 S State Route 159,,Glen Carbon,IL,62034,,618-288-1321,E,,Public,24 hours daily,A Cash Checks D Debit M V Voyager Wright_Exp,,,,,,,,,,200-9,38.77384,-89.957272,2023-09-14,33778,2023-09-14 14:01:49 UTC,P,,,2009-01-27,,,,false,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,,,,,,,,MD,
E85,Meijer Gas #247,2602 S Philo Rd,,Urbana,IL,61802,,217-365-5229,E,,Public,24 hours daily,A Cash Checks D M V Voyager Wright_Exp,,,,,,,,,,GPS,40.08436509672986,-88.18982745449216,2023-08-10,33783,2023-08-10 16:58:49 UTC,P,,,2008-08-01,,,,false,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,,,,,,,,MD,
ELEC,City of Champaign - Hill Street Parking Deck,123 W Hill St,"From Neil St head west on Hill or enter the deck from Randolph St between Church and Hill. Four charging stations on 3rd floor, east end of parking deck.",Champaign,IL,61820,,217-403-4700,T,2023-07-13,TEMPORARILY UNAVAILABLE (Public),24 hours daily; pay lot,,,,,,4,,,Non-Networked,,GPS,40.119161,-88.244185,2022-11-10,33921,2023-02-14 15:54:11 UTC,LG,,,2009-01-15,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,false,,,,,,,,,false
E85,Mobil - Lisle,5500 S Lincoln,,Lisle,IL,60532,,630-963-2810,E,,Public - Credit card after hours,5am-11pm daily,A Cash D Debit M V Voyager Wright_Exp,,,,,,,,,,GPS,41.78648498972133,-88.07452908465575,2023-09-14,33934,2023-09-14 14:01:49 UTC,P,,,2008-12-23,,,,false,,US,,,,Public - Carte de crédit après les heures d'ouverture,,public,CREDIT_CARD_AFTER_HOURS,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,,,,,,,,MD,
E85,Effingham Fast Stop General Store,410 S Willow St,,Effingham,IL,62401,,217-342-9234,E,,Public - Credit card after hours,"6am-9pm M-Sat, 9am-5pm Sun",A Cash Checks D FuelMan M V Voyager Wright_Exp,,,,,,,,,,GPS,39.117958,-88.537445,2023-07-11,34186,2023-07-11 18:28:56 UTC,P,,,2009-04-03,,,,false,,US,,,,Public - Carte de crédit après les heures d'ouverture,,public,CREDIT_CARD_AFTER_HOURS,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,,,,,,,,MD,
E85,Fast Stop,11109 Old Highway 50,,Flora,IL,62839,,618-662-2423,E,,Public,24 hours daily,A Cash Checks D Debit FuelMan M V Voyager Wright_Exp,,,,,,,,,,GPS,38.67193341807047,-88.45544504241943,2023-09-14,34187,2023-09-14 14:01:49 UTC,P,,,2009-04-14,,,,false,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,,,,,,,,MD,
E85,Green Mount MotoMart,1790 Frank Scott Pkwy E,,Shiloh,IL,62269,,618-622-8379,E,,Public,24 hours daily,A Cash Checks D Debit M V Voyager Wright_Exp,,,,,,,,,,GPS,38.57024499973927,-89.92985785687254,2023-09-14,35115,2023-09-14 14:01:49 UTC,P,,,2009-06-15,,,,false,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,,,,,,,,MD,
E85,Fuel 24 - Annawan,227 N Canal St,,Annawan,IL,61234,,309-937-3369,E,,Public - Credit card after hours,7am-4:30pm daily; Also accepts Fuel-24 card,A Cash Checks D M Proprietor V Wright_Exp,,,,,,,,,,200-9,41.401124,-89.904588,2023-09-14,35119,2023-09-14 14:01:49 UTC,P,,,2009-06-15,,,,false,,US,,,,Public - Carte de crédit après les heures d'ouverture,,public,CREDIT_CARD_AFTER_HOURS,,STANDALONE_STATION,,,,,,,,,,,,,,,,,false,,,,,,,,MD,
CNG,MetroLINK Transit,3635 4th Ave,,Moline,IL,61265,,815-275-5585,E,,Private - Fleet customers only,Not available for emergency fueling; contact 815-275-5585 to set up a fueling account,,,Q,3000 3600,,,,,,,200-9,41.512238,-90.485429,2023-01-10,35304,2023-08-24 21:05:09 UTC,LG,,,2003-08-15,,HD,,,,US,,,,Privé - Réservé aux clients de parcs,,private,FLEET,,STANDALONE_STATION,,,,,,,,,,,,Q,3000 3600,HD,,,,,,,,,false,,HD,
E85,Power Mart,572 W Lake St,,Elmhurst,IL,60126,,630-592-4599,E,,Public,"5:30am-11pm M-F, 7am-12am Sat, 7am-10pm Sun",A Cash D M V,,,,,,,,,,200-9,41.919913,-87.958905,2023-08-10,35533,2023-08-10 16:58:49 UTC,P,,,2017-10-15,,,,false,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,,,,,,,,MD,
E85,Thorntons #386,101 S Mattis Ave,,Champaign,IL,61821,,217-359-3128,E,,Public,24 hours daily,A Cash Checks D M V Voyager Wright_Exp,,,,,,,,,,200-9,40.116096,-88.277322,2023-09-14,35602,2023-09-14 14:01:49 UTC,P,,,2009-12-15,,,,false,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,,,,,,,,MD,
E85,E-K Petro Mart,305 S Hamilton St,,Sullivan,IL,61951,,217-728-4316,E,,Public - Credit card after hours,6am-9pm daily,A Cash D Debit M V Voyager Wright_Exp,,,,,,,,,,200-8,39.59681,-88.6096,2023-09-14,35653,2023-09-14 14:01:49 UTC,P,,,2010-05-21,,,,true,,US,,,,Public - Carte de crédit après les heures d'ouverture,,public,CREDIT_CARD_AFTER_HOURS,,CONVENIENCE_STORE,,,,,,"[""E40-Plus""]",,,,,,,,,,,false,,,,,,,,HD,
E85,Roc One Stop,309 E DeYoung St,,Marion,IL,62959,,618-993-8899,E,,Public - Credit card after hours,5:30am-10pm daily,A Cash Checks D Debit M V Voyager Wright_Exp,,,,,,,,,,GPS,37.740619,-88.923931,2023-09-14,35950,2023-09-14 14:01:49 UTC,P,,,2010-05-15,,,,false,,US,,,,Public - Carte de crédit après les heures d'ouverture,,public,CREDIT_CARD_AFTER_HOURS,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,,,,,,,,MD,
CNG,MetroLINK Transit,4501 4th Ave,,Rock Island,IL,61201,,,E,,Private,,,,Q,3000 3600,,,,,,,200-9,41.50853,-90.538568,2023-01-10,36308,2023-08-24 21:05:09 UTC,LG,,,2014-04-28,,HD,,,,US,,,,Privé,,private,,,STANDALONE_STATION,,,,,,,,,,,,Q,3000 3600,HD,,,,,,,,,false,,HD,
E85,City of Chicago FS#2,6445 N Ravenswood Ave,Devon and Ravenswood,Chicago,IL,60626,,,E,,Private - Government only,,,,,,,,,,,,200-8,41.998997,-87.675032,2023-09-14,36318,2023-09-14 14:01:49 UTC,LG,,,2011-11-15,,,,false,,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,,MUNI_GOV,,,,,,,,,,,,,,,,,,,,,,,,,MD,
E85,City of Chicago FS#202,5150 W 63rd St,63rd and Laramie,Chicago,IL,60638,,,E,,Private - Government only,,,,,,,,,,,,200-8,41.778249,-87.750999,2023-09-14,36319,2023-09-14 14:01:49 UTC,LG,,,2011-11-10,,,,false,,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,,MUNI_GOV,,,,,,,,,,,,,,,,,,,,,,,,,HD,
E85,City of Chicago FS#205,3245 N Campbell,Belmont & Western,Chicago,IL,60618,,,E,,Private - Government only,,,,,,,,,,,,200-8,41.940786,-87.690611,2023-09-14,36320,2023-09-14 14:01:49 UTC,LG,,,2012-03-31,,,,false,,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,,MUNI_GOV,,,,,,,,,,,,,,,,,,,,,,,,,HD,
E85,City of Chicago FS#8,10420 S Vincennes,104th and Vincennes,Chicago,IL,60643,,,E,,Private - Government only,,,,,,,,,,,,200-8,41.704048,-87.657047,2023-09-14,36321,2023-09-14 14:01:49 UTC,LG,,,2011-10-15,,,,false,,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,,MUNI_GOV,,,,,,,,,,,,,,,,,,,,,,,,,HD,
CNG,CNG Calumet,130 State St,,Calumet City,IL,60409,,773-960-5642,E,,Public - Credit card at all times,24 hours daily,D FuelMan M V Voyager Wright_Exp,,Q,3600,,,,,,,200-9,41.622812,-87.527426,2023-09-14,36581,2023-09-14 14:01:49 UTC,P,,,2013-08-01,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,STANDALONE_STATION,1,,62,74142,,,,,,,,Q,3600,HD,,,false,,,,,,false,,HD,
ELEC,INTERPARK 50 EAST OHIO 2,50 E Ohio St,,Chicago,IL,60611,,888-758-4389,T,2022-09-09,TEMPORARILY UNAVAILABLE (Public),24 hours daily; Drivers must bring their own J1772 cordset for Level 1 charging,,,,,1,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.892757,-87.626038,2023-11-10,36619,2023-11-10 00:05:16 UTC,,,,2011-02-15,,,,,J1772 NEMA515,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
E85,Raceco,450 Cicero Ave,,University Park,IL,60484,,708-534-3050,E,,Public,24 hours daily,A Cash D Debit M V Voyager Wright_Exp,,,,,,,,,,GPS,41.456092,-87.733179,2023-09-14,36780,2023-09-14 14:01:49 UTC,P,,,2008-10-31,,,,false,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,,,,,,,,MD,
E85,Circle K,1501 N Division St,,Morris,IL,60450,,815-416-1338,E,,Public,24 hours daily,A Cash D M V Voyager Wright_Exp,,,,,,,,,,200-8,41.3725182,-88.4219927,2023-09-14,36889,2023-09-14 14:01:49 UTC,P,,,2010-12-20,,,,false,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,,,,,,,,MD,
E85,Citgo,13501 S Kedzie Ave,,Robbins,IL,60472,,708-388-6000,E,,Public,24 hours daily,A Cash D M V Voyager Wright_Exp,,,,,,,,,,200-8,41.64748,-87.69882,2023-09-14,36891,2023-09-14 14:01:49 UTC,P,,,2008-11-30,,,,false,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,,,,,,,,MD,
E85,Circle K,4202 W Springfield Ave,,Champaign,IL,61822,,217-355-6864,E,,Public,24 hours daily,A Cash D M V,,,,,,,,,,200-9,40.113793,-88.3158,2023-09-14,36911,2023-09-14 14:01:49 UTC,P,,,2019-06-15,,,,false,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,,,,,,,,MD,
E85,Shell,17951 Halsted St,,Homewood,IL,60430,,708-590-4099,E,,Public,24 hours daily,A Cash D Debit M V Voyager Wright_Exp,,,,,,,,,,200-9,41.563316,-87.635825,2023-09-14,36915,2023-09-14 14:01:49 UTC,P,,,2009-10-31,,,,false,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,,,,,,,,MD,
E85,Roc One Stop - Russell Oil,1100 W Broadway,,Johnston City,IL,62951,,618-983-8570,E,,Public - Credit card after hours,6am-10pm daily,A Cash D Debit M V Voyager Wright_Exp,,,,,,,,,,200-9,37.816943,-88.942531,2023-09-14,36916,2023-09-14 14:01:49 UTC,P,,,2008-01-31,,,,false,,US,,,,Public - Carte de crédit après les heures d'ouverture,,public,CREDIT_CARD_AFTER_HOURS,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,,,,,,,,MD,
E85,Thorntons #310,205 S US Highway 12,,Volo,IL,60073,,815-578-9085,E,,Public,24 hours daily,A Cash D M V Voyager Wright_Exp,,,,,,,,,,GPS,42.324636,-88.164053,2023-09-14,38068,2023-09-14 14:01:49 UTC,P,,,2010-11-30,,,,false,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,,,,,,,,MD,
ELEC,City Hall Annex - Town of Normal,100 E Phoenix Ave,"Right off Linden St, south side of police station",Normal,IL,61761,,309-454-2444,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,GPS,40.507796,-88.982897,2022-10-11,38855,2023-02-14 15:54:11 UTC,LG,,,2011-04-15,,,,,J1772,US,,,,Public,,public,,,MUNI_GOV,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false
ELEC,College Avenue Parking Deck,101 W Mulberry St,Located on lowest level of parking deck,Normal,IL,61761,,309-454-2444,E,,Public,24 hours daily,,,,,,3,,,Non-Networked,,GPS,40.511172,-88.984985,2022-10-11,38856,2023-02-14 15:54:11 UTC,LG,,,2011-04-15,,,,,J1772,US,,,,Public,,public,,,PARKING_GARAGE,,,,,,,Free; parking fee,,,,,,,,,,false,,,,,,,,LD,false
ELEC,State of Illinois - Governor's Mansion,401-499 E Edwards St,,Springfield,IL,62703,,,E,,Private,For state vehicle use only,,,,,,1,,,Non-Networked,,GPS,39.79628,-89.6504,2021-11-04,38857,2023-02-15 22:45:41 UTC,SG,,,2011-03-15,,,,,J1772,US,,,,Privé,,private,,,MUNI_GOV,,,,,,,,,,,,,,,,,,,,,,,,,LD,false
E85,Road Ranger - Pilot,4910 Market St,,Champaign,IL,61822,,815-315-4991,E,,Public,24 hours daily,A Cash Checks D M V Voyager Wright_Exp,,,,,,,,,,200-8,40.17757,-88.24042,2023-09-14,39219,2023-09-14 14:01:49 UTC,P,,,2011-01-15,,,,false,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,,,,,,,,MD,
E85,Road Ranger,2406 Bell School Rd,,Cherry Valley,IL,61016,,815-315-4973,E,,Public,24 hours daily,A Cash Checks D Debit M V,,,,,,,,,,GPS,42.24171467183852,-88.97545322831115,2023-09-14,39220,2023-09-14 14:01:49 UTC,P,,,2011-01-15,,,,false,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,,,,,,,,MD,
E85,Road Ranger,6070 Gardner St,Across street from Flying J station.,South Beloit,IL,61080,,815-264-4311,E,,Public,24 hours daily,A Cash Checks D M V Voyager Wright_Exp,,,,,,,,,,GPS,42.491081,-88.999361,2023-09-14,39221,2023-09-14 14:01:49 UTC,P,,,2011-01-15,,,,false,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,,,,,,,,MD,
E85,Qik-n-EZ #59,4401 Wabash Ave,,Springfield,IL,62711,,217-726-9089,E,,Public,24 hours daily,A Cash Checks D GasCard M V Voyager Wright_Exp,,,,,,,,,,200-9,39.756957,-89.734044,2023-09-14,39222,2023-09-14 14:01:49 UTC,P,,,2011-01-15,,,,true,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,"[""E15""]",,,,,,,,,,,false,,,,,,,,MD,
E85,Road Ranger,3801 S 6th St,West Hazel Dell Road,Springfield,IL,62703,,815-315-4289,E,,Public,24 hours daily,A D Debit M V Voyager Wright_Exp,,,,,,,,,,GPS,39.746514,-89.645331,2023-01-10,39682,2023-09-01 21:33:15 UTC,P,,,2011-04-15,,,,false,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,,,,,,,,MD,
E85,Thorntons #307,110 W Devon Ave,,Wood Dale,IL,60191,,630-616-0993,E,,Public,24 hours daily,A Cash D M V Voyager Wright_Exp,,,,,,,,,,200-8,41.992697,-87.980521,2023-09-14,39683,2023-09-14 14:01:49 UTC,P,,,2011-05-01,,,,false,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,,,,,,,,MD,
E85,Shell - Palos Hills Mart,10300 S Harlem Ave,,Palos Hills,IL,60465,,708-598-2626,E,,Public,24 hours daily,A Cash D M V Wright_Exp,,,,,,,,,,200-9,41.703996,-87.798389,2023-09-14,40340,2023-09-14 14:01:49 UTC,P,,,2011-06-15,,,,false,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,,,,,,,,MD,
E85,Jiffi Stop,841 W Morton Ave,,Jacksonville,IL,62650,,217-243-7271,E,,Public,24 hours daily,A Cash Checks D Debit M V Voyager Wright_Exp,,,,,,,,,,200-8,39.72287,-90.24049,2023-09-14,40342,2023-09-14 14:01:49 UTC,P,,,2010-12-15,,,,false,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,,,,,,,,MD,
E85,Thorntons #309,28937 W Illinois Route 120,,Lakemoor,IL,60051,,815-344-1502,E,,Public,24 hours daily,A Cash Checks D M V Voyager Wright_Exp,,,,,,,,,,200-8,42.32785,-88.1976,2023-09-14,40343,2023-09-14 14:01:49 UTC,P,,,2010-09-15,,,,true,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,"[""E15""]",,,,,,,,,,,false,,,,,,,,MD,
ELEC,O'Hare Airport - Short Term Parking,10000 W O'Hare Ave,Located in row 2 on the first floor,Chicago,IL,60666,,800-832-6352,E,,Public - Credit card at all times,24 hours daily; pay lot,A D M V,,,,,6,,,Non-Networked,,GPS,41.97850582311076,-87.90328000006105,2022-10-11,40794,2023-02-14 15:54:11 UTC,P,,,2011-02-11,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,AIRPORT,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false
ELEC,Rivers Casino,3000 S River Rd,Located in NW corner of 2nd floor,Des Plaines,IL,60018,,,E,,Private,Employee and customer use only,,,,,,2,,,Non-Networked,,200-9,41.99774,-87.864217,2021-09-10,40806,2023-02-15 22:45:41 UTC,P,,,2011-03-01,,,,,J1772,US,,,,Privé,,private,,,OTHER_ENTERTAINMENT,,,,,,,Free,,,,,,,,,,,,,,,,,,LD,true
E85,Speedway #7765,7502 Cass St,,Darien,IL,60561,,630-810-0382,E,,Public,24 hours daily,A Cash D M V Voyager Wright_Exp,,,,,,,,,,200-8,41.751649,-87.9741,2023-09-14,40887,2023-09-14 14:01:49 UTC,P,,,2011-08-01,,,,false,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,,,,,,,,MD,
E85,Speedway #5381,314 S State St,,Lockport,IL,60441,,815-838-3563,E,,Public,24 hours daily,A Cash D M V Voyager Wright_Exp,,,,,,,,,,200-9,41.594741,-88.054419,2023-09-14,40888,2023-09-14 14:01:49 UTC,P,,,2011-08-12,,,,false,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,,,,,,,,MD,
BD,Scott Air Force Base,4429 Samuel Adams Cir,,Scott AFB,IL,62225,,,E,,Private - Government only,Also accepts paying arrangement made with station manager,Wright_Exp,B20,,,,,,,,,GPS,38.529476,-89.868113,2022-07-12,41656,2023-02-14 15:54:11 UTC,FG,5,Department of Air Force,2006-08-15,,,,,,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,DAF,MIL_BASE,,,,,,,,,,,,,,,,,,,,,,,,,,
BD,Scott Air National Guard,2101 Golf Course Rd,,Scott AFB,IL,62225,,,E,,Private - Government only,Also accepts paying arrangement made with station manager,Wright_Exp,B20,,,,,,,,,GPS,38.548554,-89.850902,2022-07-12,41657,2023-02-14 15:54:11 UTC,FG,5,Department of Air Force,2011-01-15,,,,,,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,DAF,MIL_BASE,,,,,,,,,,,,,,,,,,,,,,,,,,
CNG,Forest Preserve District of DuPage County,881 W St Charles Rd,,Lombard,IL,60148,,,E,,Private - Government only,,,,Q,3600,,,,,,,200-9,41.890853,-88.039553,2023-09-14,42089,2023-09-14 14:01:49 UTC,LG,,,2009-02-15,,MD,,,,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,,MUNI_GOV,2,,,,,,,,,,,Q,3600,MD,,,,,,,,,false,,MD,
ELEC,Town of Normal - Fire Department Headquarters,606 S Main St,"Located in Headquarters parking lot, easternmost space facing College",Normal,IL,61761,,,E,,Private,,,,,,,1,,,Non-Networked,,200-9,40.505132,-88.994211,2022-10-11,42460,2023-02-15 22:45:41 UTC,LG,,,2012-01-01,,,,,J1772,US,,,,Privé,,private,,,FIRE_STATION,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Town of Normal - Public Works Department,1301 Warriner,"Located in Public Works parking lot, westernmost parking space on north side of building.",Normal,IL,61761,,309-454-9590,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,200-8,40.496969,-89.004735,2022-10-11,42461,2023-02-14 15:54:11 UTC,LG,,,2012-01-01,,,,,J1772,US,,,,Public,,public,,,MUNI_GOV,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,true
ELEC,Beaufort Street Parking Deck,211 W Beaufort St,Adjacent to Marriott Hotel and Conference Center (lower level),Normal,IL,61761,,309-454-9590,E,,Public,24 hours daily; pay lot; Drivers must bring their own J1772 cordset for Level 1 charging,,,,,1,2,,,Non-Networked,,GPS,40.507954,-88.986429,2022-10-11,42462,2023-02-14 15:54:11 UTC,LG,,,2012-01-01,,,,,J1772 NEMA520,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false
ELEC,Heartland Community College - Workforce Development Center,1500 W Raab Rd,Located at east entrance,Normal,IL,61761,,309-268-8000,E,,Public,Restricted to College hours,,,,,,1,,,Non-Networked,,GPS,40.535456,-89.013791,2022-10-11,42499,2023-02-14 15:54:11 UTC,LG,,,2011-12-29,,,,,J1772,US,,,,Public,,public,,,COLLEGE_CAMPUS,,,,,,,Free,,,,,,,,,WIND,false,,,,,,,,LD,false
E85,Speedway #7450,898 W Ogden Ave,,Downers Grove,IL,60515,,630-963-3177,E,,Public,24 hours daily,A Cash D M V Voyager Wright_Exp,,,,,,,,,,200-9,41.809699,-88.007693,2023-09-14,42615,2023-09-14 14:01:49 UTC,P,,,2011-12-15,,,,false,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,,,,,,,,MD,
E85,Speedway #7613,12007 W 159th St,,Homer Glen,IL,60491,,708-301-7402,E,,Public,24 hours daily,A Cash D M V Voyager Wright_Exp,,,,,,,,,,200-9,41.599763,-87.910865,2023-09-14,42616,2023-09-14 14:01:49 UTC,P,,,2011-12-22,,,,true,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,"[""E15"", ""E20-E25"", ""E30-E35"", ""E40-Plus""]",,,,,,,,,,,false,,,,,,,,MD,
ELEC,Heartland Community College - Astroth Community Education Center,1500 W Raab Rd,Located at east entrance,Normal,IL,61761,,309-268-8000,E,,Public,College business hours,,,,,,1,,,Non-Networked,,GPS,40.534785,-89.011493,2022-10-11,42711,2023-02-14 15:54:11 UTC,LG,,,2011-12-29,,,,,J1772,US,,,,Public,,public,,,COLLEGE_CAMPUS,,,,,,,Free,,,,,,,,,WIND,false,,,,,,,,LD,false
ELEC,Great Escape Restaurant,9540 W Irving Park Rd,Irving Park Rd & 25th. Located in restaurant parking lot.,Schiller Park,IL,60176,,847-671-7171,E,,Public,Restaurant business hours; customer use only,,,,,,3,,,Non-Networked,,200-9,41.955233,-87.865268,2023-09-14,43358,2023-09-14 14:01:49 UTC,P,,,2012-02-01,,,,,J1772,US,,,,Public,,public,,,RESTAURANT,,,,,,,Free,,,,,,,,,WIND,true,,,,,,,,LD,false
CNG,Clean N' Green,5050 W Pershing Rd,,Cicero,IL,60804,,800-331-3441,E,,Public - Credit card at all times,24 hours daily,D FuelMan M Proprietor V Voyager Wright_Exp,,Q,3600,,,,,,,200-9,41.822729,-87.749999,2023-07-11,43713,2023-07-11 18:28:56 UTC,P,,,2012-04-15,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,STANDALONE_STATION,2,,,,,,,,,,,Q,3600,HD,,,false,,,,,,,,HD,
LNG,Clean Energy - La Salle Flying J #644,343 Civic Rd,,LaSalle,IL,61301,,866-809-4869,P,2023-11-03,PLANNED - not yet accessible (Public - Credit card at all times),24 hours daily; call 866-809-4869 for Clean Energy card; Also accepts PFGift Card,A CleanEnergy Comdata D EFS FuelMan M Speedway TCH Tchek V Voyager Wright_Exp,,,,,,,,,,200-9,41.369105,-89.098034,2022-12-13,43714,2023-08-25 15:12:49 UTC,P,,,,,HD,,,,US,,,,PRÉVU - pas encore accessible (Public - Carte de crédit en tout temps),,public,CREDIT_CARD_ALWAYS,,TRAVEL_CENTER,,,,,,,,,,,,,,,HD,,false,,,,,,,,HD,
ELEC,City of Rock Island Parking Ramp,16th St & 3rd Ave,Located on the 1st floor in the NW corner.,Rock Island,IL,61201,,309-732-2200,T,2023-06-15,TEMPORARILY UNAVAILABLE (Public),Garage business hours; pay lot,Cash,,,,,1,,,Non-Networked,,GPS,41.509406,-90.577025,2023-02-13,44652,2023-02-14 15:54:11 UTC,LG,,,2012-02-03,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,true,,,,,,,,LD,false
E85,Thorntons #16,190 E Lake St,,Bloomingdale,IL,60108,,630-894-2546,E,,Public,24 hours daily,A Cash D M V Voyager Wright_Exp,,,,,,,,,,200-9,41.956904,-88.071053,2023-09-14,44854,2023-09-14 14:01:49 UTC,P,,,2011-11-29,,,,true,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,"[""E15""]",,,,,,,,,,,false,,,,,,,,MD,
