Fuel_Type_Code,Station_Name,Street_Address,City,ZIP,Station_Phone,Status_Code,Groups_With_Access_Code,Access_Days_Time,EV_DC_Fast_Count,EV_Network,Provider,Geocode_Status,Latitude,Longitude,Date_Last_Confirmed,ID,Updated_At,Owner_Type_Code,Open_Date,LPG_Primary,E85_Blender_Pump,EV_Connector_Types,Access_Detail_Code,Facility_Type,CNG_Dispenser_Num,Restricted_Access,EV_Workplace_Charging,Credit,Cash,Debit,No Payment Info
E85,Casey's General Store,1161 W State Highway 54,Clinton,61727,217-935-7572,E,Public,24 hours daily,0,Non-Networked,Not Applicable,200-9,40.1479,-88.97358,7/11/2023,144874,7/11/2023,P,8/28/2019,False,True,NA,CALL,CONVENIENCE_STORE,0,False,False,0,1,1,0
E85,Casey's General Store,2131 E Lincoln Hwy,DeKalb,60115,815-754-4931,E,Public,24 hours daily,0,Non-Networked,Not Applicable,200-9,41.92335,-88.72384,7/11/2023,144875,7/11/2023,P,8/28/2019,False,True,NA,CALL,CONVENIENCE_STORE,0,False,False,0,1,1,0
E85,Casey's General Store,506 5th St,Lacon,61540,309-246-3662,E,Public,24 hours daily,0,Non-Networked,Not Applicable,200-8,41.02428,-89.4082,7/11/2023,144876,7/11/2023,P,8/28/2019,False,True,NA,CALL,CONVENIENCE_STORE,0,False,False,0,1,1,0
E85,Casey's General Store,4001 Interstate Blvd,Loves Park,61111,815-885-3840,E,Public,24 hours daily,0,Non-Networked,Not Applicable,200-8,42.31919,-88.95766,7/11/2023,144877,7/11/2023,P,8/28/2019,False,True,NA,CALL,CONVENIENCE_STORE,0,False,False,0,1,1,0
E85,Casey's General Store,1137 N Main St,Monmouth,61462,309-734-8646,E,Public,24 hours daily,0,Non-Networked,Not Applicable,200-8,40.924706,-90.64776,7/11/2023,144878,7/11/2023,P,8/28/2019,False,True,NA,CALL,CONVENIENCE_STORE,0,False,False,0,1,1,0
E85,Casey's General Store,1002 Sarpy St,Morrisonville,62546,217-526-3898,E,Public,24 hours daily,0,Non-Networked,Not Applicable,200-8,39.459408,-89.40561,9/14/2023,144879,9/14/2023,P,8/28/2019,False,True,NA,CALL,CONVENIENCE_STORE,0,False,False,0,1,1,0
E85,Casey's General Store,1100 Shooting Park Rd,Peru,61354,815-220-7507,E,Public,24 hours daily,0,Non-Networked,Not Applicable,200-8,41.33829,-89.12063,7/11/2023,144880,7/11/2023,P,8/28/2019,False,True,NA,CALL,CONVENIENCE_STORE,0,False,False,0,1,1,0
E85,Casey's General Store,524 N Main St,Stonington,62567,217-325-3250,E,Public,Less than 24 hours,0,Non-Networked,Not Applicable,200-8,39.64031,-89.18924,7/11/2023,144881,7/11/2023,P,8/28/2019,False,True,NA,CALL,CONVENIENCE_STORE,0,False,False,0,1,1,0
ELEC,Conrad's Harley-Davidson,19356 NE Frontage Rd,Shorewood,60404,815-725-2000,T,Public,24 hours daily,1,Non-Networked,Not Applicable,200-8,41.521923,-88.18657,9/14/2023,145073,9/14/2023,P,9/1/2019,False,False,J1772COMBO,CALL,CAR_DEALER,0,False,False,1,1,1,1
ELEC,2001 P5 GARAGE ESPLANADE IV,1901 Butterfield Rd,Downers Grove,60515,888-758-4389,E,Public,24 hours daily,0,ChargePoint Network,http://www.chargepoint.com/,GPS,41.829945,-88.03185,11/10/2023,145189,11/10/2023,Unknown,9/13/2019,False,False,J1772,CALL,OTHER,0,True,True,1,1,1,1
ELEC,5252 S CORNELL 5252 APARTMENTS,1600 E 53rd St,Chicago,60615,888-758-4389,E,Public,24 hours daily,0,ChargePoint Network,http://www.chargepoint.com/,GPS,41.799683,-87.586296,11/10/2023,146607,11/10/2023,Unknown,10/4/2019,False,False,J1772,CALL,OTHER,0,True,True,1,1,1,1
ELEC,"Target T2781 - Chicago, IL",1101 W Jackson Blvd.,Chicago,60607,833-632-2778,E,Public,24 hours daily,3,Electrify America,https://www.electrifyamerica.com/,GPS,41.8768,-87.6554,11/10/2023,146617,11/10/2023,Unknown,10/4/2019,False,False,CHADEMO J1772 J1772COMBO,CALL,OTHER,0,True,True,1,1,1,1
ELEC,CVHL 1FL CITY VIEW APTS,2720 S Highland Ave,Lombard,60148,888-758-4389,E,Public,24 hours daily,0,ChargePoint Network,http://www.chargepoint.com/,GPS,41.83851,-88.01553,11/10/2023,146629,11/10/2023,Unknown,10/5/2019,False,False,J1772,CALL,OTHER,0,True,True,1,1,1,1
ELEC,300PARK 300 PARK #2,300 Park Blvd,Itasca,60143,888-758-4389,E,Public,24 hours daily,0,ChargePoint Network,http://www.chargepoint.com/,GPS,41.99021,-88.0219,11/10/2023,146630,11/10/2023,Unknown,10/5/2019,False,False,J1772,CALL,OTHER,0,True,True,1,1,1,1
ELEC,SOLDIER FIELD STATION 02,1410 Museum Campus Dr,Chicago,60605,888-758-4389,E,Public,24 hours daily,0,ChargePoint Network,http://www.chargepoint.com/,GPS,41.863705,-87.616745,11/10/2023,147037,11/10/2023,Unknown,10/18/2019,False,False,J1772,CALL,OTHER,0,True,True,1,1,1,1
ELEC,RICKY ROCKETS RR EV 02,2580 W Golf Rd,Hoffman Estates,60169,888-758-4389,E,Public,24 hours daily,0,ChargePoint Network,http://www.chargepoint.com/,GPS,42.047356,-88.14352,11/10/2023,147191,11/10/2023,Unknown,10/24/2019,False,False,J1772,CALL,OTHER,0,True,True,1,1,1,1
ELEC,GVC PARKING G 01,250 S. Grove Ave.,Elgin,60120,888-758-4389,E,Public,24 hours daily,0,ChargePoint Network,http://www.chargepoint.com/,GPS,42.03205,-88.27812,11/10/2023,147309,11/10/2023,Unknown,10/26/2019,False,False,J1772,CALL,OTHER,0,True,True,1,1,1,1
ELEC,HY VEE PEORIA 2 EAST,7610 N Orange Prairie Rd,Peoria,61615,888-758-4389,E,Public,24 hours daily,0,ChargePoint Network,http://www.chargepoint.com/,GPS,40.78013,-89.677895,11/10/2023,147355,11/10/2023,Unknown,10/29/2019,False,False,J1772,CALL,OTHER,0,True,True,1,1,1,1
ELEC,HY VEE BLMGTON NORTH,1407 N Veterans Pkwy,Bloomington,61704,888-758-4389,E,Public,24 hours daily,0,ChargePoint Network,http://www.chargepoint.com/,GPS,40.49776,-88.95062,11/10/2023,147356,11/10/2023,Unknown,10/29/2019,False,False,J1772,CALL,OTHER,0,True,True,1,1,1,1
ELEC,LOT A LOT A,Unnamed Road,Edwardsville,62025,888-758-4389,E,Public,24 hours daily,0,ChargePoint Network,http://www.chargepoint.com/,GPS,38.79458,-89.997475,11/10/2023,147379,11/10/2023,Unknown,10/30/2019,False,False,J1772,CALL,OTHER,0,True,True,1,1,1,1
ELEC,MEIJER STORES 228 RLLG MEAD 2,1301 Meijer Dr,Rolling Meadows,60008,888-758-4389,T,Public,24 hours daily,0,ChargePoint Network,http://www.chargepoint.com/,GPS,42.04827,-87.99459,11/10/2023,147500,11/10/2023,Unknown,11/5/2019,False,False,J1772,CALL,OTHER,0,True,True,1,1,1,1
ELEC,Algonquin Township Road District,3702 U.S. Highway 14,Crystal Lake,60014,800-663-5633,E,Public,24 hours daily,0,Blink Network,http://www.blinkcharging.com/,GPS,42.22361,-88.269,11/10/2023,147799,11/10/2023,Unknown,3/21/2013,False,False,J1772,CALL,OTHER,0,True,True,1,1,1,1
ELEC,1350 Touhy Plaza,1350 E. Touhy Avenue #155W,Des Plaines,60018,800-663-5633,T,Public,24 hours daily,0,Blink Network,http://www.blinkcharging.com/,GPS,42.01043,-87.89017,11/10/2023,147811,11/10/2023,Unknown,12/1/2016,False,False,J1772,CALL,OTHER,0,True,True,1,1,1,1
ELEC,LPC,2330 North Clifton Avenue,Chicago,60614,800-663-5633,E,Public,24 hours daily,0,Blink Network,http://www.blinkcharging.com/,GPS,41.924587,-87.657364,11/10/2023,147816,11/10/2023,Unknown,8/30/2016,False,False,J1772,CALL,OTHER,0,True,True,1,1,1,1
ELEC,EnV Chicago,161 W Kinzie St,Chicago,60654,800-663-5633,T,Public,24 hours daily,0,Blink Network,http://www.blinkcharging.com/,GPS,41.888947,-87.63364,11/9/2023,147817,11/9/2023,Unknown,1/9/2018,False,False,J1772,CALL,OTHER,0,True,True,1,1,1,1
ELEC,Lake Shore Drive Garage,509 North Peshtigo Court,Chicago,60611,800-663-5633,T,Public,24 hours daily,0,Blink Network,http://www.blinkcharging.com/,GPS,41.891506,-87.61503,11/10/2023,147818,11/10/2023,Unknown,11/28/2011,False,False,J1772,CALL,OTHER,0,True,True,1,1,1,1
ELEC,One Eleven,111 W Wacker Dr,Chicago,60601,800-663-5633,E,Public,24 hours daily,0,Blink Network,http://www.blinkcharging.com/,GPS,41.886517,-87.63143,11/9/2023,147819,11/9/2023,Unknown,7/5/2016,False,False,J1772,CALL,OTHER,0,True,True,1,1,1,1
ELEC,530207 : Aon Center Parking Garage,200 E. Randolph Street,Chicago,60601,800-663-5633,E,Public,24 hours daily,0,Blink Network,http://www.blinkcharging.com/,GPS,41.884796,-87.62151,11/9/2023,147820,11/9/2023,Unknown,11/12/2015,False,False,J1772,CALL,OTHER,0,True,True,1,1,1,1
ELEC,430204 : X Chicago Apartments,710 West 14th Street,Chicago,60607,800-663-5633,E,Public,24 hours daily,0,Blink Network,http://www.blinkcharging.com/,GPS,41.863605,-87.64534,11/9/2023,147821,11/9/2023,Unknown,1/25/2019,False,False,J1772,CALL,OTHER,0,True,True,1,1,1,1
ELEC,Argonne National Labs,"Building 46, 9700 S Cass Avenue",Lemont,60439,800-663-5633,T,Public,24 hours daily,0,Blink Network,http://www.blinkcharging.com/,GPS,41.710663,-87.96099,11/10/2023,147823,11/10/2023,Unknown,12/12/2011,False,False,J1772,CALL,OTHER,0,True,True,1,1,1,1
ELEC,CMT,2750 West Washington Street,Springfield,62702,800-663-5633,T,Public,24 hours daily,0,Blink Network,http://www.blinkcharging.com/,GPS,39.800793,-89.70364,11/10/2023,147935,11/10/2023,Unknown,10/31/2016,False,False,J1772,CALL,OTHER,0,True,True,1,1,1,1
ELEC,Meijer - Tesla Supercharger,9200 South Western Avenue,Evergreen Park,60805,877-798-3752,E,Public,24 hours daily,10,Tesla,https://www.tesla.com/supercharger,200-9,41.725338,-87.68355,7/1/2023,149308,7/14/2023,P,9/30/2019,False,False,TESLA,CALL,OTHER,0,True,True,1,1,1,1
ELEC,Illinois Institute of Technology,3201 S State St,Chicago,60616,312-567-8968,E,Private,Less than 24 hours,0,Non-Networked,Not Applicable,GPS,41.835453,-87.625984,1/10/2023,149698,2/14/2023,P,3/16/2012,False,False,J1772,CALL,COLLEGE_CAMPUS,0,True,True,1,1,1,1
ELEC,MONTGOMERY VH MONTGOMERY HALL,200 N River Street,Montgomery,60538,888-758-4389,E,Public,24 hours daily,0,ChargePoint Network,http://www.chargepoint.com/,GPS,41.72909,-88.34178,11/10/2023,149706,11/10/2023,Unknown,12/4/2019,False,False,J1772,CALL,OTHER,0,True,True,1,1,1,1
ELEC,"Target T2613 - Chicago, IL",1200 N Larrabee St,Chicago,60610,833-632-2778,E,Public,24 hours daily,6,Electrify America,https://www.electrifyamerica.com/,GPS,41.90421,-87.64352,11/10/2023,149766,11/10/2023,Unknown,12/6/2019,False,False,CHADEMO J1772COMBO,CALL,OTHER,0,True,True,1,1,1,1
ELEC,WINNETKA 820 ELM STREET,820 Elm St,Winnetka,60093,888-758-4389,E,Public,24 hours daily,0,ChargePoint Network,http://www.chargepoint.com/,GPS,42.10574,-87.73594,11/10/2023,150298,11/10/2023,Unknown,12/18/2019,False,False,J1772,CALL,OTHER,0,True,True,1,1,1,1
ELEC,Hampton Inn Decatur Mt. Zion - Tesla Destination,4855 E Evergreen Ct,Decatur,62521,217-864-3297,E,Public,24 hours daily,0,Non-Networked,Not Applicable,200-8,39.816097,-88.87974,11/3/2020,150529,6/7/2021,P,9/30/2019,False,False,J1772,CALL,OTHER,0,True,True,1,1,1,1
ELEC,Greenway Parking Garage - Tesla Destination,60 W Kinzie,Chicago,60654,312-527-1265,E,Public,Less than 24 hours,0,Tesla Destination,https://www.tesla.com/destination-charging,200-8,41.889236,-87.63025,10/6/2022,150688,1/18/2023,P,5/30/2019,False,False,TESLA,CALL,OTHER,0,True,True,1,1,1,1
ELEC,Embassy Suites by Hilton Chicago Naperville - Tesla Destination,1823 Abriter Ct,Naperville,65063,630-799-5900,E,Public,Less than 24 hours,0,Tesla Destination,https://www.tesla.com/destination-charging,200-8,41.80382,-88.12987,10/6/2022,150713,1/18/2023,P,4/2/2019,False,False,J1772 TESLA,CALL,OTHER,0,True,True,1,1,1,1
ELEC,Holiday Inn & Suites East Peoria - Tesla Destination,101 Holiday St,East Peoria,61611,309-698-3333,E,Public,Less than 24 hours,0,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.672955,-89.58765,10/6/2022,150743,1/18/2023,P,9/5/2018,False,False,J1772 TESLA,CALL,OTHER,0,True,True,1,1,1,1
ELEC,Village of Oak Brook - Bath and Tennis Club - Tesla Destination,800 Oak Brook Rd,Oak Brook,60523,630-368-6420,E,Public,Less than 24 hours,0,Tesla Destination,https://www.tesla.com/destination-charging,200-8,41.832924,-87.94182,10/6/2022,150749,1/18/2023,P,3/14/2019,False,False,J1772 TESLA,CALL,OTHER,0,True,True,1,1,1,1
ELEC,Village of Oak Brook - Village Hall - Tesla Destination,1200 Oak Brook Rd,Oak Brook,60523,630-368-5000,E,Public,Less than 24 hours,0,Tesla Destination,https://www.tesla.com/destination-charging,200-9,41.83308,-87.94785,10/6/2022,150750,1/18/2023,P,3/14/2019,False,False,J1772 TESLA,CALL,OTHER,0,True,True,1,1,1,1
ELEC,MOTORWERKS1475 STATION 8,1475 Barrington Rd,Barrington,60010,888-758-4389,E,Public,24 hours daily,0,ChargePoint Network,http://www.chargepoint.com/,GPS,42.12909,-88.13573,11/10/2023,150824,11/10/2023,Unknown,12/28/2019,False,False,J1772,CALL,OTHER,0,True,True,1,1,1,1
ELEC,Ridge Plaza,800 W Dundee Rd,Arlington Heights,60004,888-264-2208,E,Public,Less than 24 hours,0,Volta,https://voltacharging.com/,GPS,42.14042,-87.99176,11/10/2023,151736,11/10/2023,Unknown,6/23/2017,False,False,J1772,CALL,OTHER,0,False,False,1,1,1,1
ELEC,Fox Valley Mall Macys,195 Fox Valley Center,Aurora,60504,888-264-2208,E,Public,Less than 24 hours,0,Volta,https://voltacharging.com/,GPS,41.757862,-88.21466,11/10/2023,151737,11/10/2023,Unknown,5/24/2017,False,False,J1772,CALL,OTHER,0,False,False,1,1,1,1
ELEC,The Promenade at Bolingbrook East Entrance,631 E Boughton Rd,Bolingbrook,60440,888-264-2208,E,Public,Less than 24 hours,0,Volta,https://voltacharging.com/,GPS,41.71831,-88.040375,11/10/2023,151738,11/10/2023,Unknown,5/1/2017,False,False,J1772,CALL,OTHER,0,False,False,1,1,1,1
ELEC,Burr Ridge Village Center,701 Village Center Drive,Burr Ridge,60527,888-264-2208,E,Public,Less than 24 hours,0,Volta,https://voltacharging.com/,GPS,41.75186,-87.913086,11/10/2023,151739,11/10/2023,Unknown,10/25/2019,False,False,J1772,CALL,OTHER,0,False,False,1,1,1,1
ELEC,The Maxwell,1100 S Canal St,Chicago,60607,888-264-2208,E,Public,Less than 24 hours,0,Volta,https://voltacharging.com/,GPS,41.86891,-87.64004,11/10/2023,151740,11/10/2023,Unknown,11/6/2015,False,False,J1772,CALL,OTHER,0,False,False,1,1,1,1
ELEC,"Walgreens at 111 S Halsted St, Chicago",111 S Halsted St,Chicago,60661,888-264-2208,E,Public,Less than 24 hours,0,Volta,https://voltacharging.com/,GPS,41.880203,-87.64705,11/10/2023,151741,11/10/2023,Unknown,10/24/2019,False,False,J1772,CALL,OTHER,0,False,False,1,1,1,1
ELEC,Loyola University,1110 West Sheridan Rd,Chicago,60660,888-264-2208,E,Public,Less than 24 hours,0,Volta,https://voltacharging.com/,GPS,41.998867,-87.65901,11/10/2023,151742,11/10/2023,Unknown,6/2/2017,False,False,J1772,CALL,OTHER,0,False,False,1,1,1,1
ELEC,New City Development,1457 N Halsted,Chicago,60642,888-264-2208,E,Public,Less than 24 hours,0,Volta,https://voltacharging.com/,GPS,41.908478,-87.64767,11/10/2023,151744,11/10/2023,Unknown,3/10/2017,False,False,J1772,CALL,OTHER,0,False,False,1,1,1,1
ELEC,Blackhawk on Halsted,1460 N Halsted,Chicago,60642,888-264-2208,E,Public,Less than 24 hours,0,Volta,https://voltacharging.com/,GPS,41.90788,-87.64933,11/10/2023,151745,11/10/2023,Unknown,12/28/2015,False,False,J1772,CALL,OTHER,0,False,False,1,1,1,1
ELEC,Government Center Self Park,181 North Clark,Chicago,60601,888-264-2208,E,Public,Less than 24 hours,0,Volta,https://voltacharging.com/,GPS,41.885612,-87.63076,11/10/2023,151747,11/10/2023,Unknown,11/25/2015,False,False,J1772,CALL,OTHER,0,False,False,1,1,1,1
ELEC,United Center South Entrance,1901 West Madison St,Chicago,60612,888-264-2208,E,Public,Less than 24 hours,0,Volta,https://voltacharging.com/,GPS,41.8799,-87.67415,11/10/2023,151748,11/10/2023,Unknown,10/15/2017,False,False,J1772,CALL,OTHER,0,False,False,1,1,1,1
ELEC,"Walgreens at 316 W Cermak Rd, Chicago",316 W Cermak Rd,Chicago,60616,888-264-2208,E,Public,Less than 24 hours,0,Volta,https://voltacharging.com/,GPS,41.853058,-87.63536,11/10/2023,151750,11/10/2023,Unknown,10/17/2019,False,False,J1772,CALL,OTHER,0,False,False,1,1,1,1
ELEC,Jewel Osco #3514 3531 Broadway	Chicago	IL,3531 North Broadway,Chicago,60657,888-264-2208,E,Public,Less than 24 hours,0,Volta,https://voltacharging.com/,GPS,41.946945,-87.64654,11/10/2023,151751,11/10/2023,Unknown,8/30/2019,False,False,J1772,CALL,OTHER,0,False,False,1,1,1,1
ELEC,Addison & Clark,3554 N Sheffield Ave,Chicago,60613,888-264-2208,E,Public,Less than 24 hours,0,Volta,https://voltacharging.com/,GPS,41.94691,-87.654816,11/10/2023,151752,11/10/2023,Unknown,9/14/2018,False,False,J1772,CALL,OTHER,0,False,False,1,1,1,1
ELEC,Jewel Osco 4250 N Lincoln Chicago IL,4250 N Lincoln,Chicago,60618,888-264-2208,E,Public,Less than 24 hours,0,Volta,https://voltacharging.com/,GPS,41.95874,-87.68265,11/10/2023,151753,11/10/2023,Unknown,8/30/2019,False,False,J1772,CALL,OTHER,0,False,False,1,1,1,1
ELEC,AMC Ford City 14,4700 W 77Th St,Chicago,60652,888-264-2208,E,Public,Less than 24 hours,0,Volta,https://voltacharging.com/,GPS,41.753994,-87.73381,11/10/2023,151754,11/10/2023,Unknown,12/16/2018,False,False,J1772,CALL,OTHER,0,False,False,1,1,1,1
ELEC,"Walgreens at 501 W Roosevelt Rd, Chicago",501 W Roosevelt Rd,Chicago,60607,888-264-2208,E,Public,Less than 24 hours,0,Volta,https://voltacharging.com/,GPS,41.86692,-87.63955,11/10/2023,151755,11/10/2023,Unknown,10/24/2019,False,False,J1772,CALL,OTHER,0,False,False,1,1,1,1
ELEC,The Shops at North Bridge Rush St,520 N Michigan Ave,Chicago,60611,888-264-2208,E,Public,Less than 24 hours,0,Volta,https://voltacharging.com/,GPS,41.89111,-87.62561,11/10/2023,151756,11/10/2023,Unknown,5/18/2017,False,False,J1772,CALL,OTHER,0,False,False,1,1,1,1
ELEC,Jewel Osco 5516 N Clark St Chicago IL,5516 North Clark St,Chicago,60640,888-264-2208,E,Public,Less than 24 hours,0,Volta,https://voltacharging.com/,GPS,41.9825,-87.669136,11/10/2023,151757,11/10/2023,Unknown,5/31/2019,False,False,J1772,CALL,OTHER,0,False,False,1,1,1,1
ELEC,Medical Campus Parking B,5656 S. Maryland Ave,Chicago,60637,888-264-2208,E,Public,Less than 24 hours,0,Volta,https://voltacharging.com/,GPS,41.79236,-87.60593,11/10/2023,151758,11/10/2023,Unknown,11/28/2016,False,False,J1772,CALL,OTHER,0,False,False,1,1,1,1
ELEC,Whole Foods Market Chicago Edgewater EWR,6009 North Broadway,Chicago,60660,888-264-2208,E,Public,Less than 24 hours,0,Volta,https://voltacharging.com/,GPS,41.99156,-87.659775,11/10/2023,151759,11/10/2023,Unknown,3/31/2018,False,False,J1772,CALL,OTHER,0,False,False,1,1,1,1
ELEC,Water Tower Place Garage Level 1,835 N Michigan Ave,Chicago,60611,888-264-2208,E,Public,Less than 24 hours,0,Volta,https://voltacharging.com/,GPS,41.898113,-87.62283,11/10/2023,151760,11/10/2023,Unknown,1/16/2015,False,False,J1772,CALL,OTHER,0,False,False,1,1,1,1
ELEC,Chicago Ridge Mall,444 Chicago Ridge Mall,Chicago Ridge,60415,888-264-2208,E,Public,Less than 24 hours,0,Volta,https://voltacharging.com/,GPS,41.716515,-87.78342,11/10/2023,151761,11/10/2023,Unknown,2/27/2017,False,False,J1772,CALL,OTHER,0,False,False,1,1,1,1
ELEC,Baker Hill,836 Roosevelt Rd,Glen Ellyn,60137,888-264-2208,E,Public,Less than 24 hours,0,Volta,https://voltacharging.com/,GPS,41.860424,-88.049034,11/10/2023,151762,11/10/2023,Unknown,5/31/2018,False,False,J1772,CALL,OTHER,0,False,False,1,1,1,1
ELEC,Whole Foods Kildeer KLD,20281 N Rand Rd,Kildeer,60074,888-264-2208,E,Public,Less than 24 hours,0,Volta,https://voltacharging.com/,GPS,42.159164,-88.044556,11/10/2023,151763,11/10/2023,Unknown,11/9/2017,False,False,J1772,CALL,OTHER,0,False,False,1,1,1,1
ELEC,Yorktown Center Von Maur,203 Yorktown Shopping Center,Lombard,60148,888-264-2208,E,Public,Less than 24 hours,0,Volta,https://voltacharging.com/,GPS,41.839207,-88.00529,11/10/2023,151764,11/10/2023,Unknown,4/22/2019,False,False,J1772,CALL,OTHER,0,False,False,1,1,1,1
ELEC,Yorktown Center,203 Yorktown Shopping Center,Lombard,60148,888-264-2208,E,Public,Less than 24 hours,0,Volta,https://voltacharging.com/,GPS,41.84005,-88.00225,11/10/2023,151765,11/10/2023,Unknown,12/9/2016,False,False,J1772,CALL,OTHER,0,False,False,1,1,1,1
ELEC,Fox Run Square,1212 S Naper Blvd,Naperville,60540,888-264-2208,E,Public,Less than 24 hours,0,Volta,https://voltacharging.com/,GPS,41.750267,-88.11336,11/10/2023,151766,11/10/2023,Unknown,4/16/2019,False,False,J1772,CALL,OTHER,0,False,False,1,1,1,1
ELEC,Naperville Crossing AMC,2832 Illinois Route 59,Naperville,60564,888-264-2208,E,Public,Less than 24 hours,0,Volta,https://voltacharging.com/,GPS,41.712776,-88.20841,11/10/2023,151767,11/10/2023,Unknown,4/3/2019,False,False,J1772,CALL,OTHER,0,False,False,1,1,1,1
ELEC,Village Square of Northbrook,127 Skokie Blvd,Northbrook,60062,888-264-2208,E,Public,Less than 24 hours,0,Volta,https://voltacharging.com/,GPS,42.15052,-87.79915,11/10/2023,151768,11/10/2023,Unknown,4/30/2019,False,False,J1772,CALL,OTHER,0,False,False,1,1,1,1
ELEC,Northbrook Court Corner Bakery,2171 Northbrook Court,Northbrook,60062,888-264-2208,E,Public,Less than 24 hours,0,Volta,https://voltacharging.com/,GPS,42.149635,-87.81821,11/10/2023,151769,11/10/2023,Unknown,8/31/2015,False,False,J1772,CALL,OTHER,0,False,False,1,1,1,1
ELEC,Oakbrook Center Orange Garage Ground Level,100 Oakbrook Center,Oak Brook,60523,888-264-2208,E,Public,Less than 24 hours,0,Volta,https://voltacharging.com/,GPS,41.85101,-87.95349,11/10/2023,151770,11/10/2023,Unknown,7/31/2015,False,False,J1772,CALL,OTHER,0,False,False,1,1,1,1
ELEC,Shorewood Crossing,994 Brook Forest Ave,Shorewood,60404,888-264-2208,E,Public,Less than 24 hours,0,Volta,https://voltacharging.com/,GPS,41.53736,-88.1976,11/10/2023,151771,11/10/2023,Unknown,6/18/2018,False,False,J1772,CALL,OTHER,0,False,False,1,1,1,1
ELEC,Westfield Old Orchard,4905 Old Orchard Center,Skokie,60077,888-264-2208,E,Public,Less than 24 hours,0,Volta,https://voltacharging.com/,GPS,42.059208,-87.75071,11/10/2023,151772,11/10/2023,Unknown,7/31/2019,False,False,J1772,CALL,OTHER,0,False,False,1,1,1,1
ELEC,Village Crossing,5425 Touhy Ave,Skokie,60077,888-264-2208,E,Public,Less than 24 hours,0,Volta,https://voltacharging.com/,GPS,42.010914,-87.76377,11/10/2023,151773,11/10/2023,Unknown,2/27/2017,False,False,J1772,CALL,OTHER,0,False,False,1,1,1,1
ELEC,The Arboretum of South Barrington,100 W Higgins Rd,South Barrington,60010,888-264-2208,E,Public,Less than 24 hours,0,Volta,https://voltacharging.com/,GPS,42.074883,-88.184326,11/10/2023,151774,11/10/2023,Unknown,5/5/2017,False,False,J1772,CALL,OTHER,0,False,False,1,1,1,1
